"Sample","site","chamberID","year","mon","mday","gasName","Location","SampleType","Run","id.x","time_label","peakArea","fname","Known.conc","id.y","diameter_cm","height_cm","area_m2","volume_m3","lon","lat","Easting","Northing","mmntID","date","startTime","Soil_moisture_.","Nitrate_conc_g_kg","Pressure","Temp","GC_filename.x","time_mins.x","sampleName.x","GC_filename.y","time_mins.y","sampleName.y","GC_filename","time_mins","sampleName","Sec"
"53","EB","14",2013,6,6,"CH4","P2-D-01",1,58,58,0,4.74050760269165,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00",0
"53","EB","14",2013,6,6,"N2O","P2-D-01",1,58,58,0,118.585914611816,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00",0
"53","EB","14",2013,6,6,"CO2","P2-D-01",1,58,58,0,130.959808349609,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_14_00",0
"54","EB","14",2013,6,6,"CO2","P2-D-02",1,59,59,15,135.35139465332,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15",840
"54","EB","14",2013,6,6,"N2O","P2-D-02",1,59,59,15,118.317764282227,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15",840
"54","EB","14",2013,6,6,"CH4","P2-D-02",1,59,59,15,4.72313785552979,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_14_15",840
"55","EB","14",2013,6,6,"N2O","P2-D-03",1,60,60,30,69.6408538818359,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30",1920
"55","EB","14",2013,6,6,"CO2","P2-D-03",1,60,60,30,131.128646850586,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30",1920
"55","EB","14",2013,6,6,"CH4","P2-D-03",1,60,60,30,4.10004901885986,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,24.18,0.125036173011037,0.0302337466340688,-3,56,5e+05,6e+05,"EB_2013_06_06_14",2013-06-06,1899-12-31 10:48:00,39.1,4,1000,16.3,"S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_14_30",1920
"6","EB","02",2013,6,6,"CO2","P1-B-02",1,11,11,15,119.186408996582,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15",840
"6","EB","02",2013,6,6,"CH4","P1-B-02",1,11,11,15,4.44360589981079,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15",840
"6","EB","02",2013,6,6,"N2O","P1-B-02",1,11,11,15,98.8014755249023,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15","S:\GC\James_2013_06_06.xls",14,"EB_2013_06_06_02_15",840
"7","EB","02",2013,6,6,"N2O","P1-B-03",1,12,12,30,103.555923461914,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30",1920
"7","EB","02",2013,6,6,"CO2","P1-B-03",1,12,12,30,96.1211242675781,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30",1920
"7","EB","02",2013,6,6,"CH4","P1-B-03",1,12,12,30,4.39104795455933,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30","S:\GC\James_2013_06_06.xls",32,"EB_2013_06_06_02_30",1920
"8","EB","02",2013,6,6,"CH4","P1-B-04",1,13,13,45,4.33251953125,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45","S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45","S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45",2580
"8","EB","02",2013,6,6,"N2O","P1-B-04",1,13,13,45,102.729034423828,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45","S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45","S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45",2580
"8","EB","02",2013,6,6,"CO2","P1-B-04",1,13,13,45,119.255950927734,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,23.42,0.125036173011037,0.0292834717191849,-3,56,5e+05,6e+05,"EB_2013_06_06_02",2013-06-06,1899-12-31 10:26:00,33.5,1,1000,17,"S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45","S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45","S:\GC\James_2013_06_06.xls",43,"EB_2013_06_06_02_45",2580
"9","EB","03",2013,6,6,"N2O","P1-B-05",1,14,14,0,97.8743743896484,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,26.32,0.125036173011037,0.032909520736505,-3,56,5e+05,6e+05,"EB_2013_06_06_03",2013-06-06,1899-12-31 10:28:00,36.3,2,1000,16.1,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00",0
"9","EB","03",2013,6,6,"CO2","P1-B-05",1,14,14,0,132.290649414062,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,26.32,0.125036173011037,0.032909520736505,-3,56,5e+05,6e+05,"EB_2013_06_06_03",2013-06-06,1899-12-31 10:28:00,36.3,2,1000,16.1,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00",0
"9","EB","03",2013,6,6,"CH4","P1-B-05",1,14,14,0,4.64076519012451,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,39.9,26.32,0.125036173011037,0.032909520736505,-3,56,5e+05,6e+05,"EB_2013_06_06_03",2013-06-06,1899-12-31 10:28:00,36.3,2,1000,16.1,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_03_00",0
"conditioning std","EB","cond std",2013,6,6,"CH4","P3-D-08",1,1,1,1,3.98205995559692,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01",0
"conditioning std","EB","cond std",2013,6,6,"CO2","P3-D-08",1,1,1,1,0,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01",0
"conditioning std","EB","cond std",2013,6,6,"N2O","P3-D-08",1,1,1,1,80.5442810058594,"../data-raw/SRUC_template_GC_input.xlsx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_ cond std_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CH4","P1-A-01",3,2,2,1,3.94454598426819,"../data-raw/SRUC_template_GC_input.xlsx",1.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P1-A-01",3,2,2,1,38.0861473083496,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"CO2","P2-D-04",3,61,61,2,37.1747932434082,"../data-raw/SRUC_template_GC_input.xlsx",200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01",0
"Std1","EB","Std1",2013,6,6,"N2O","P2-D-04",3,61,61,2,83.201171875,"../data-raw/SRUC_template_GC_input.xlsx",0.1995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",0,"EB_2013_06_06_Std1_01","S:\GC\James_2013_06_06.xls",NA,"EB_2013_06_06_Std1_02",NA
